person_profession_id,person_id,profession_id
3433,1955,41,
3434,1957,41,
3435,1957,39,
3436,1958,43,
3437,1958,39,
3438,1958,41,
3439,1959,35,
3440,1959,43,
3441,1960,30,
3442,1961,38,
3443,1961,43,
3444,1962,43,
3445,1963,43,
3446,1963,7,
3447,1964,39,
3448,1964,43,
3449,1964,33,
3450,1965,50,
3451,1965,31,
3452,1965,10,
3453,1965,35,
3454,1965,43,
3455,1966,49,
3456,1966,31,
3457,1968,16,
3458,1969,79,
3459,1970,73,
3460,1970,33,
3461,1970,43,
3462,1971,43,
3463,1971,31,
3464,1972,38,
3465,1972,43,
3466,1972,31,
3467,1972,33,
3468,1972,41,
3469,1973,31,
3470,1973,42,
3471,1973,43,
3472,1974,23,
3473,1974,43,
3474,1974,33,
3475,1975,50,
3476,1975,43,
3477,1975,41,
3478,1975,39,
3479,1975,31,
3480,1976,50,
3481,1976,10,
3482,1976,31,
3483,1977,50,
3484,1977,33,
3485,1977,43,
3486,1978,38,
3487,1978,114,
3488,1978,33,
3489,1978,43,
3490,1979,61,
3491,1979,60,
3492,1979,41,
3493,1979,43,
3494,1979,18,
3495,1980,43,
3496,1980,31,
3497,1981,42,
3498,1981,8,
3499,1981,43,
3500,1981,31,
3501,1982,35,
3502,1982,31,
3503,1983,43,
3504,1983,41,
3505,1984,43,
3506,1984,41,
3507,1984,33,
3508,1985,79,
3509,1985,23,
3510,1985,43,
3511,1986,31,
3512,1986,41,
3513,1986,43,
3514,1987,26,
3515,1987,34,
3516,1987,8,
3517,1987,43,
3518,1987,31,
3519,1988,107,
3520,1988,113,
3521,1988,41,
3522,1988,35,
3523,1988,33,
3524,1989,50,
3525,1989,35,
3526,1989,39,
3527,1989,31,
3528,1990,5,
3529,1990,8,
3530,1990,31,
3531,1990,43,
3532,1991,50,
3533,1991,31,
3534,1991,33,
3535,1991,43,
3536,1992,40,
3537,1992,31,
3538,1993,50,
3539,1993,43,
3540,1993,31,
3541,1994,113,
3542,1994,33,
3543,1995,81,
3544,1995,109,
3545,1995,46,
3546,1996,10,
3547,1996,32,
3548,1996,31,
3549,1997,43,
3550,1998,42,
3551,1998,33,
3552,1998,31,
3553,1999,43,
3554,1999,79,
3555,2000,41,
3556,2000,31,
3557,2001,113,
3558,2002,31,
3559,2002,41,
3560,2002,42,
3561,2002,10,
3562,2002,33,
3563,2003,7,
3564,2003,33,
3565,2003,31,
3566,2004,50,
3567,2005,41,
3568,2005,35,
3569,2005,43,
3570,2005,113,
3571,2007,47,
3572,2007,33,
3573,2007,43,
3574,2008,43,
3575,2008,41,
3576,2009,35,
3577,2009,10,
3578,2009,43,
3579,2009,31,
3580,2010,43,
3581,2010,31,
3582,2011,50,
3583,2011,31,
3584,2011,41,
3585,2011,43,
3586,2011,59,
3587,2012,79,
3588,2012,41,
3589,2012,43,
3590,2012,39,
3591,2013,79,
3592,2013,41,
3593,2013,43,
3594,2013,39,
3595,2014,41,
3596,2014,40,
3597,2014,50,
3598,2015,50,
3599,2016,114,
3600,2016,43,
3601,2018,37,
3602,2018,41,
3603,2018,31,
3604,2018,43,
3605,2019,60,
3606,2019,41,
3607,2019,31,
3608,2020,40,
3609,2020,41,
3610,2020,31,
3611,2020,50,
3612,2021,40,
3613,2021,31,
3614,2022,79,
3615,2022,45,
3616,2022,31,
3617,2023,80,
3618,2023,41,
3619,2023,31,
3620,2024,35,
3621,2024,41,
3622,2024,31,
3623,2025,50,
3624,2025,41,
3625,2025,43,
3626,2025,31,
3627,2025,39,
3628,2026,41,
3629,2026,43,
3630,2027,46,
3631,2027,31,
3632,2027,43,
3633,2028,43,
3634,2028,31,
3635,2028,50,
3636,2029,50,
3637,2029,31,
3638,2029,43,
3639,2030,39,
3640,2030,43,
3641,2030,31,
3642,2030,75,
3643,2031,47,
3644,2031,43,
3645,2032,50,
3646,2032,43,
3647,2033,43,
3648,2033,114,
3649,2034,43,
3650,2034,33,
3651,2035,50,
3652,2035,41,
3653,2036,16,
3654,2036,33,
3655,2038,73,
3656,2038,43,
3657,2039,115,
3658,2039,33,
3659,2039,111,
3660,2040,41,
3661,2041,39,
3662,2041,31,
3663,2042,62,
3664,2043,40,
3665,2044,7,
3666,2044,42,
3667,2045,75,
3668,2046,41,
3669,2047,33,
3670,2047,23,
3671,2047,40,
3672,2047,114,
3673,2048,43,
3674,2048,49,
3675,2048,33,
3676,2048,79,
3677,2049,81,
3678,2049,113,
3679,2049,33,
3680,2050,43,
3681,2050,107,
3682,2050,33,
3683,2051,41,
3684,2052,79,
3685,2052,41,
3686,2052,43,
3687,2052,42,
3688,2052,33,
3689,2053,50,
3690,2053,10,
3691,2053,43,
3692,2054,43,
3693,2054,31,
3694,2054,33,
3695,2055,8,
3696,2055,42,
3697,2055,31,
3698,2056,50,
3699,2057,50,
3700,2057,33,
3701,2058,35,
3702,2058,41,
3703,2059,35,
3704,2059,33,
3705,2060,50,
3706,2060,33,
3707,2061,31,
3708,2061,43,
3709,2062,64,
3710,2062,31,
3711,2063,74,
3712,2063,43,
3713,2063,33,
3714,2064,7,
3715,2065,6,
3716,2065,3,
3717,2066,43,
3718,2066,45,
3719,2067,50,
3720,2068,7,
3721,2068,8,
3722,2068,43,
3723,2068,31,
3724,2069,43,
3725,2069,39,
3726,2070,41,
3727,2070,108,
3728,2071,9,
3729,2071,55,
3730,2071,43,
3731,2071,33,
3732,2072,35,
3733,2072,19,
3734,2073,29,
3735,2074,43,
3736,2074,35,
3737,2074,31,
3738,2074,41,
3739,2075,40,
3740,2075,41,
3741,2076,43,
3742,2076,33,
3743,2077,41,
3744,2078,50,
3745,2079,41,
3746,2079,75,
3747,2079,40,
3748,2079,43,
3749,2079,31,
3750,2080,40,
3751,2080,43,
3752,2080,41,
3753,2080,31,
3754,2081,50,
3755,2081,113,
3756,2081,40,
3757,2081,43,
3758,2081,31,
3759,2082,41,
3760,2082,39,
3761,2083,40,
3762,2083,41,
3763,2083,43,
3764,2083,31,
3765,2084,41,
3766,2084,31,
3767,2085,50,
3768,2085,31,
3769,2085,43,
3770,2085,49,
3771,2086,40,
3772,2086,37,
3773,2086,41,
3774,2087,31,
3775,2088,43,
3776,2088,33,
3777,2089,41,
3778,2090,41,
3779,2090,43,
3780,2090,31,
3781,2091,31,
3782,2092,43,
3783,2093,74,
3784,2093,41,
3785,2093,31,
3786,2094,41,
3787,2094,43,
3788,2094,31,
3789,2095,114,
3790,2095,31,
3791,2096,114,
3792,2098,8,
3793,2099,114,
3794,2099,40,
3795,2100,33,
3796,2101,113,
3797,2102,33,
3798,2104,31,
3799,2104,38,
3800,2105,41,
3801,2105,33,
3802,2105,53,
3803,2106,63,
3804,2106,9,
3805,2107,50,
3806,2107,31,
3807,2108,31,
3808,2109,67,
3809,2110,50,
3810,2110,1,
3811,2110,29,
3812,2111,7,
3813,2112,31,
3814,2113,114,
3815,2113,42,
3816,2113,9,
3817,2114,50,
3818,2116,33,
3819,2117,74,
3820,2117,41,
3821,2118,114,
3822,2118,111,
3823,2119,25,
3824,2119,33,
3825,2120,41,
3826,2122,6,
3827,2122,33,
3828,2123,1,
3829,2123,7,
3830,2123,9,
3831,2125,7,
3832,2126,114,
3833,2126,31,
3834,2126,33,
3835,2127,114,
3836,2128,41,
3837,2129,11,
3838,2129,81,
3839,2130,114,
3840,2132,114,
3841,2133,7,
3842,2134,49,
3843,2135,50,
3844,2136,50,
3845,2136,31,
3846,2137,10,
3847,2138,67,
3848,2138,114,
3849,2138,21,
3850,2139,33,
3851,2140,41,
3852,2140,49,
3853,2141,41,
3854,2141,111,
3855,2142,41,
3856,2142,33,
3857,2142,38,
3858,2143,41,
3859,2144,6,
3860,2145,41,
3861,2145,33,
3862,2146,79,
3863,2147,33,
3864,2148,41,
3865,2149,74,
3866,2149,43,
3867,2150,1,
3868,2151,41,
3869,2151,31,
3870,2152,50,
3871,2153,6,
3872,2153,7,
3873,2153,9,
3874,2154,12,
3875,2154,33,
3876,2155,114,
3877,2155,31,
3878,2156,81,
3879,2156,43,
3880,2156,31,
3881,2157,50,
3882,2158,43,
3883,2159,114,
3884,2160,114,
3885,2160,50,
3886,2160,33,
3887,2160,10,
3888,2161,63,
3889,2162,31,
3890,2162,8,
3891,2163,40,
3892,2163,33,
3893,2163,34,
3894,2164,33,
3895,2165,41,
3896,2166,49,
3897,2167,114,
3898,2167,19,
3899,2168,104,
3900,2169,40,
3901,2170,33,
3902,2171,7,
3903,2172,50,
3904,2172,10,
3905,2172,51,
3906,2173,60,
3907,2173,41,
3908,2174,33,
3909,2175,41,
3910,2175,33,
3911,2176,74,
3912,2177,40,
3913,2178,41,
3914,2179,50,
3915,2180,50,
3916,2180,114,
3917,2181,41,
3918,2183,50,
3919,2184,2,
3920,2184,9,
3921,2185,73,
3922,2186,50,
3923,2186,33,
3924,2187,16,
3925,2188,43,
3926,2189,32,
3927,2190,81,
3928,2191,50,
3929,2191,10,
3930,2191,33,
3931,2193,41,
3932,2194,21,
3933,2194,41,
3934,2194,39,
3935,2195,113,
3936,2196,118,
3937,2197,7,
3938,2198,61,
3939,2198,31,
3940,2199,43,
3941,2199,40,
3942,2200,73,
3943,2201,61,
3944,2201,44,
3945,2202,45,
3946,2203,41,
3947,2204,32,
3948,2204,31,
3949,2205,31,
3950,2206,31,
3951,2206,50,
3952,2207,110,
3953,2208,35,
3954,2209,41,
3955,2210,50,
3956,2211,60,
3957,2212,50,
3958,2212,41,
3959,2213,33,
3960,2213,116,
3961,2214,50,
3962,2214,43,
3963,2215,81,
3964,2216,50,
3965,2216,31,
3966,2217,31,
3967,2218,41,
3968,2219,9,
3969,2219,35,
3970,2220,111,
3971,2221,30,
3972,2221,8,
3973,2222,29,
3974,2222,33,
3975,2222,31,
3976,2223,114,
3977,2224,1,
3978,2224,8,
3979,2224,7,
3980,2225,31,
3981,2226,7,
3982,2227,31,
3983,2227,33,
3984,2228,33,
3985,2228,31,
3986,2229,31,
3987,2230,41,
3988,2231,5,
3989,2232,41,
3990,2232,31,
3991,2232,43,
3992,2233,43,
3993,2234,35,
3994,2234,30,
3995,2235,41,
3996,2235,117,
3997,2235,118,
3998,2235,79,
3999,2235,33,
4000,2236,31,
4001,2236,43,
4002,2236,74,
4003,2237,22,
4004,2237,43,
4005,2238,114,
4006,2238,39,
4007,2240,16,
4008,2240,11,
4009,2241,41,
4010,2241,31,
4011,2241,43,
4012,2242,41,
4013,2242,40,
4014,2242,68,
4015,2242,43,
4016,2242,31,
4017,2243,41,
4018,2243,111,
4019,2243,118,
4020,2243,33,
4021,2243,19,
4022,2244,35,
4023,2244,1,
4024,2244,43,
4025,2244,31,
4026,2245,50,
4027,2245,33,
4028,2245,43,
4029,2246,43,
4030,2246,31,
4031,2247,31,
4032,2247,43,
4033,2247,33,
4034,2248,35,
4035,2248,43,
4036,2248,31,
4037,2249,41,
4038,2249,68,
4039,2250,43,
4040,2251,113,
4041,2251,41,
4042,2252,107,
4043,2252,111,
4044,2253,41,
4045,2253,16,
4046,2253,40,
4047,2253,43,
4048,2253,46,
4049,2254,33,
4050,2254,43,
4051,2255,50,
4052,2255,43,
4053,2256,35,
4054,2256,31,
4055,2257,41,
4056,2257,43,
4057,2257,33,
4058,2258,43,
4059,2258,41,
4060,2258,33,
4061,2258,74,
4062,2259,35,
4063,2259,41,
4064,2259,19,
4065,2259,33,
4066,2260,50,
4067,2260,43,
4068,2260,24,
4069,2260,33,
4070,2261,7,
4071,2261,31,
4072,2261,43,
4073,2262,50,
4074,2262,43,
4075,2262,33,
4076,2263,35,
4077,2263,41,
4078,2263,10,
4079,2264,79,
4080,2264,43,
4081,2265,107,
4082,2265,10,
4083,2265,100,
4084,2265,114,
4085,2265,33,
4086,2266,41,
4087,2266,115,
4088,2266,43,
4089,2266,42,
4090,2267,51,
4091,2267,37,
4092,2268,50,
4093,2268,31,
4094,2268,43,
4095,2269,41,
4096,2269,40,
4097,2269,39,
4098,2270,50,
4099,2270,33,
4100,2270,10,
4101,2270,41,
4102,2271,42,
4103,2271,7,
4104,2271,43,
4105,2271,33,
4106,2272,31,
4107,2272,75,
4108,2273,107,
4109,2273,96,
4110,2273,41,
4111,2274,41,
4112,2274,33,
4113,2275,50,
4114,2275,9,
4115,2275,31,
4116,2276,37,
4117,2276,43,
4118,2276,31,
4119,2277,41,
4120,2277,114,
4121,2277,39,
4122,2279,33,
4123,2280,38,
4124,2280,31,
4125,2280,43,
4126,2281,50,
4127,2281,43,
4128,2282,50,
4129,2282,104,
4130,2283,104,
4131,2283,114,
4132,2283,43,
4133,2283,31,
4134,2284,31,
4135,2285,43,
4136,2285,31,
4137,2285,3,
4138,2286,50,
4139,2286,6,
4140,2286,43,
4141,2286,31,
4142,2287,43,
4143,2287,33,
4144,2287,31,
4145,2288,43,
4146,2288,31,
4147,2288,8,
4148,2289,32,
4149,2289,10,
4150,2289,31,
4151,2290,41,
4152,2290,33,
4153,2291,61,
4154,2291,10,
4155,2291,43,
4156,2291,31,
4157,2291,41,
4158,2292,31,
4159,2292,50,
4160,2292,16,
4161,2293,50,
4162,2293,31,
4163,2294,19,
4164,2294,31,
4165,2294,50,
4166,2295,19,
4167,2296,43,
4168,2297,50,
4169,2297,31,
4170,2297,41,
4171,2298,50,
4172,2298,31,
4173,2299,37,
4174,2299,41,
4175,2300,41,
4176,2300,33,
4177,2300,111,
4178,2300,113,
4179,2302,114,
4180,2303,105,
4181,2303,43,
4182,2304,35,
4183,2305,50,
4184,2305,79,
4185,2305,31,
4186,2306,67,
4187,2306,118,
4188,2307,40,
4189,2308,41,
4190,2308,111,
4191,2308,31,
4192,2309,81,
4193,2309,90,
4194,2309,31,
4195,2310,81,
4196,2310,109,
4197,2311,19,
4198,2311,33,
4199,2311,31,
4200,2312,50,
4201,2312,10,
4202,2313,50,
4203,2313,43,
4204,2314,40,
4205,2315,31,
4206,2315,40,
4207,2316,31,
4208,2317,31,
4209,2318,31,
4210,2318,43,
4211,2319,32,
4212,2319,43,
4213,2319,31,
4214,2319,42,
4215,2319,44,
4216,2320,50,
4217,2320,31,
4218,2320,43,
4219,2320,35,
4220,2320,10,
4221,2321,50,
4222,2322,50,
4223,2322,118,
4224,2322,35,
4225,2322,31,
4226,2322,43,
4227,2323,41,
4228,2323,42,
4229,2323,43,
4230,2323,31,
4231,2323,10,
4232,2324,50,
4233,2324,31,
4234,2324,35,
4235,2325,41,
4236,2325,33,
4237,2326,33,
4238,2327,40,
4239,2327,39,
4240,2327,43,
4241,2327,42,
4242,2328,31,
4243,2328,43,
4244,2329,41,
4245,2329,39,
4246,2329,42,
4247,2330,50,
4248,2330,41,
4249,2330,31,
4250,2330,43,
4251,2331,50,
4252,2332,116,
4253,2332,33,
4254,2333,50,
4255,2333,33,
4256,2334,79,
4257,2334,31,
4258,2334,43,
4259,2335,31,
4260,2335,43,
4261,2335,38,
4262,2336,41,
4263,2336,10,
4264,2336,43,
4265,2336,31,
4266,2337,32,
4267,2337,35,
4268,2337,7,
4269,2337,43,
4270,2337,42,
4271,2338,43,
4272,2339,7,
4273,2339,9,
4274,2340,50,
4275,2340,41,
4276,2340,43,
4277,2341,30,
4278,2341,50,
4279,2341,31,
4280,2341,42,
4281,2342,50,
4282,2342,27,
4283,2342,10,
4284,2342,75,
4285,2342,31,
4286,2343,50,
4287,2343,43,
4288,2343,116,
4289,2344,32,
4290,2344,27,
4291,2344,41,
4292,2344,43,
4293,2344,31,
4294,2345,81,
4295,2345,96,
4296,2345,46,
4297,2345,43,
4298,2345,118,
4299,2346,43,
4300,2347,81,
4301,2347,90,
4302,2347,43,
4303,2347,46,
4304,2347,118,
4305,2348,31,
4306,2348,43,
4307,2348,116,
4308,2349,73,
4309,2349,41,
4310,2349,31,
4311,2350,35,
4312,2350,39,
4313,2351,31,
4314,2351,9,
4315,2351,43,
4316,2352,33,
4317,2353,50,
4318,2353,43,
4319,2355,50,
4320,2356,33,
4321,2356,41,
4322,2358,114,
4323,2358,43,
4324,2358,31,
4325,2359,50,
4326,2359,43,
4327,2359,41,
4328,2360,50,
4329,2360,43,
4330,2360,49,
4331,2360,114,
4332,2361,31,
4333,2361,43,
4334,2361,41,
4335,2362,27,
4336,2362,42,
4337,2362,10,
4338,2362,43,
4339,2362,41,
4340,2363,50,
4341,2363,41,
4342,2364,50,
4343,2364,31,
4344,2364,43,
4345,2365,31,
4346,2365,43,
4347,2365,9,
4348,2365,10,
4349,2366,50,
4350,2366,41,
4351,2367,50,
4352,2367,41,
4353,2367,43,
4354,2367,33,
4355,2368,39,
4356,2368,33,
4357,2368,35,
4358,2368,41,
4359,2369,33,
4360,2369,114,
4361,2369,31,
4362,2370,33,
4363,2370,38,
4364,2370,41,
4365,2371,50,
4366,2371,31,
4367,2372,31,
4368,2372,19,
4369,2373,41,
4370,2373,31,
4371,2373,40,
4372,2374,43,
4373,2374,31,
4374,2375,31,
4375,2376,50,
4376,2377,50,
4377,2378,33,
4378,2380,50,
4379,2380,33,
4380,2381,31,
4381,2383,43,
4382,2383,50,
4383,2383,31,
4384,2390,41,
4385,2390,31,
4386,2391,50,
4387,2391,9,
4388,2391,31,
4389,2392,41,
4390,2392,31,
4391,2393,33,
4392,2393,50,
4393,2393,41,
4394,2393,43,
4395,2395,41,
4396,2395,37,
4397,2395,33,
4398,2396,41,
4399,2396,31,
4400,2397,47,
4401,2397,43,
4402,2397,49,
4403,2397,31,
4404,2398,50,
4405,2399,35,
4406,2399,43,
4407,2399,31,
4408,2400,31,
4409,2401,50,
4410,2401,31,
4411,2401,10,
4412,2402,33,
4413,2402,50,
4414,2402,31,
4415,2403,50,
4416,2403,51,
4417,2404,50,
4418,2406,30,
4419,2406,29,
4420,2406,7,
4421,2407,50,
4422,2407,31,
4423,2407,33,
4424,2408,31,
4425,2409,31,
4426,2410,43,
4427,2410,50,
4428,2410,31,
4429,2410,38,
4430,2411,50,
4431,2411,43,
4432,2411,31,
4433,2411,114,
4434,2412,50,
4435,2412,33,
4436,2412,116,
4437,2413,50,
4438,2413,33,
4439,2414,31,
4440,2415,29,
4441,2415,33,
4442,2416,50,
4443,2416,31,
4444,2417,50,
4445,2417,43,
4446,2418,31,
4447,2418,43,
4448,2418,33,
4449,2419,81,
4450,2419,99,
4451,2420,50,
4452,2420,43,
4453,2420,31,
4454,2421,50,
4455,2421,31,
4456,2421,33,
4457,2421,41,
4458,2421,116,
4459,2423,39,
4460,2423,41,
4461,2423,43,
4462,2423,31,
4463,2423,45,
4464,2424,81,
4465,2424,90,
4466,2425,50,
4467,2425,43,
4468,2426,41,
4469,2426,31,
4470,2426,38,
4471,2427,50,
4472,2427,31,
4473,2427,38,
4474,2428,111,
4475,2429,41,
4476,2429,10,
4477,2430,41,
4478,2430,31,
4479,2430,43,
4480,2431,41,
4481,2431,43,
4482,2432,31,
4483,2432,43,
4484,2433,50,
4485,2433,43,
4486,2434,50,
4487,2434,43,
4488,2434,31,
4489,2435,43,
4490,2435,31,
4491,2435,10,
4492,2436,41,
4493,2436,33,
4494,2437,31,
4495,2437,43,
4496,2438,43,
4497,2439,50,
4498,2440,43,
4499,2440,50,
4500,2441,43,
4501,2442,40,
4502,2442,43,
4503,2443,16,
4504,2444,16,
4505,2444,31,
4506,2445,41,
4507,2446,16,
4508,2446,41,
4509,2447,50,
4510,2447,41,
4511,2448,41,
4512,2449,43,
4513,2449,41,
4514,2450,50,
4515,2450,43,
4516,2451,44,
4517,2451,43,
4518,2452,50,
4519,2452,43,
4520,2452,31,
4521,2453,43,
4522,2453,31,
4523,2454,43,
4524,2455,43,
4525,2456,79,
4526,2456,31,
4527,2457,43,
4528,2458,43,
4529,2458,33,
4530,2459,35,
4531,2460,41,
4532,2460,43,
4533,2460,31,
4534,2461,50,
4535,2461,31,
4536,2461,41,
4537,2462,50,
4538,2462,33,
4539,2463,35,
4540,2463,43,
4541,2464,50,
4542,2464,81,
4543,2464,43,
4544,2465,50,
4545,2465,43,
4546,2466,41,
4547,2466,43,
4548,2467,31,
4549,2468,29,
4550,2468,41,
4551,2469,50,
4552,2469,31,
4553,2470,50,
4554,2470,43,
4555,2471,50,
4556,2471,43,
4557,2471,10,
4558,2472,41,
4559,2473,33,
4560,2474,49,
4561,2474,114,
4562,2475,50,
4563,2475,31,
4564,2475,43,
4565,2476,50,
4566,2476,43,
4567,2476,16,
4568,2477,43,
4569,2477,31,
4570,2478,81,
4571,2479,50,
4572,2479,43,
4573,2480,79,
4574,2480,45,
4575,2481,41,
4576,2481,38,
4577,2482,64,
4578,2482,31,
4579,2483,41,
4580,2483,31,
4581,2484,43,
4582,2485,74,
4583,2485,31,
4584,2485,41,
4585,2486,42,
4586,2487,41,
4587,2488,84,
4588,2488,33,
4589,2489,41,
4590,2489,114,
4591,2489,31,
4592,2489,43,
4593,2490,31,
4594,2491,31,
4595,2492,114,
4596,2492,43,
4597,2492,50,
4598,2493,16,
4599,2493,43,
4600,2493,33,
4601,2494,50,
4602,2494,10,
4603,2496,114,
4604,2496,41,
4605,2497,50,
4606,2498,43,
4607,2498,46,
4608,2499,41,
4609,2500,50,
4610,2500,43,
4611,2501,50,
4612,2501,43,
4613,2501,41,
4614,2502,41,
4615,2502,43,
4616,2502,31,
4617,2503,111,
4618,2504,45,
4619,2504,41,
4620,2505,7,
4621,2505,2,
4622,2505,33,
4623,2506,50,
4624,2508,61,
4625,2508,41,
4626,2508,31,
4627,2508,43,
4628,2509,41,
4629,2509,48,
4630,2509,111,
4631,2510,31,
4632,2510,43,
4633,2511,50,
4634,2511,31,
4635,2511,43,
4636,2512,37,
4637,2512,31,
4638,2513,80,
4639,2513,33,
4640,2514,41,
4641,2515,50,
4642,2515,116,
4643,2516,50,
4644,2517,50,
4645,2517,10,
4646,2517,43,
4647,2518,31,
4648,2518,32,
4649,2519,43,
4650,2519,33,
4651,2520,50,
4652,2521,44,
4653,2521,60,
4654,2521,43,
4655,2522,44,
4656,2522,31,
4657,2522,43,
4658,2523,81,
4659,2524,31,
4660,2525,31,
4661,2526,5,
4662,2527,43,
4663,2528,22,
4664,2529,10,
4665,2529,105,
4666,2530,43,
4667,2531,41,
4668,2532,10,
4669,2533,31,
4670,2533,50,
4671,2534,31,
4672,2534,43,
4673,2535,31,
4674,2535,43,
4675,2536,43,
4676,2536,31,
4677,2536,41,
4678,2537,43,
4679,2537,31,
4680,2538,19,
4681,2539,105,
4682,2539,50,
4683,2539,33,
4684,2540,118,
4685,2540,43,
4686,2541,43,
4687,2541,70,
4688,2542,39,
4689,2542,37,
4690,2542,43,
4691,2542,38,
4692,2543,6,
4693,2543,12,
4694,2543,43,
4695,2544,75,
4696,2544,67,
4697,2544,31,
4698,2544,43,
4699,2547,74,
4700,2547,43,
4701,2547,31,
4702,2548,35,
4703,2548,19,
4704,2549,50,
4705,2549,41,
4706,2550,50,
4707,2550,31,
4708,2550,43,
4709,2551,50,
4710,2551,31,
4711,2551,43,
4712,2552,41,
4713,2552,31,
4714,2553,31,
4715,2554,40,
4716,2554,41,
4717,2554,39,
4718,2555,43,
4719,2556,50,
4720,2556,31,
4721,2556,43,
4722,2556,49,
4723,2557,29,
4724,2557,41,
4725,2557,33,
4726,2558,50,
4727,2558,41,
4728,2558,45,
4729,2558,33,
4730,2559,41,
4731,2559,37,
4732,2559,45,
4733,2559,31,
4734,2560,50,
4735,2560,108,
4736,2560,38,
4737,2560,42,
4738,2561,41,
4739,2561,68,
4740,2561,39,
4741,2562,6,
4742,2562,42,
4743,2562,43,
4744,2562,31,
4745,2563,50,
4746,2563,43,
4747,2563,42,
4748,2564,79,
4749,2564,50,
4750,2564,43,
4751,2564,31,
4752,2565,31,
4753,2565,33,
4754,2566,7,
4755,2566,42,
4756,2568,41,
4757,2569,111,
4758,2570,35,
4759,2571,33,
4760,2572,50,
4761,2573,7,
4762,2574,6,
4763,2574,43,
4764,2575,33,
4765,2576,50,
4766,2576,10,
4767,2576,43,
4768,2576,41,
4769,2577,41,
4770,2577,19,
4771,2578,50,
4772,2578,33,
4773,2581,50,
4774,2581,43,
4775,2582,31,
4776,2583,50,
4777,2583,41,
4778,2583,43,
4779,2584,50,
4780,2584,43,
4781,2584,41,
4782,2585,38,
4783,2586,41,
4784,2586,43,
4785,2587,43,
4786,2588,43,
4787,2590,60,
4788,2590,31,
4789,2591,41,
4790,2591,33,
4791,2593,10,
4792,2593,1,
4793,2595,32,
4794,2595,41,
4795,2596,33,
4796,2601,43,
4797,2602,73,
4798,2602,111,
4799,2603,61,
4800,2603,111,
4801,2603,33,
4802,2603,23,
4803,2603,41,
4804,2604,43,
4805,2604,42,
4806,2604,33,
4807,2604,73,
4808,2606,8,
4809,2606,50,
4810,2606,33,
4811,2607,41,
4812,2608,41,
4813,2608,74,
4814,2608,33,
4815,2609,50,
4816,2609,10,
4817,2610,41,
4818,2610,40,
4819,2611,105,
4820,2611,43,
4821,2612,50,
4822,2612,43,
4823,2613,41,
4824,2613,43,
4825,2614,37,
4826,2614,43,
4827,2614,41,
4828,2614,16,
4829,2615,29,
4830,2615,23,
4831,2615,16,
4832,2615,33,
4833,2617,50,
4834,2617,24,
4835,2617,7,
4836,2617,1,
4837,2618,39,
4838,2618,41,
4839,2618,33,
4840,2619,41,
4841,2619,43,
4842,2619,60,
4843,2620,43,
4844,2620,41,
4845,2621,43,
4846,2621,16,
4847,2622,50,
4848,2622,43,
4849,2623,50,
4850,2624,6,
4851,2624,9,
4852,2624,43,
4853,2625,38,
4854,2625,33,
4855,2626,61,
4856,2626,41,
4857,2627,81,
4858,2627,50,
4859,2628,113,
4860,2628,33,
4861,2629,33,
4862,2629,41,
4863,2630,33,
4864,2631,33,
4865,2632,33,
4866,2632,113,
4867,2633,113,
4868,2633,31,
4869,2634,42,
4870,2634,10,
4871,2634,31,
4872,2635,43,
4873,2635,22,
4874,2636,50,
4875,2636,43,
4876,2636,31,
4877,2638,33,
4878,2639,110,
4879,2639,33,
4880,2639,41,
4881,2640,38,
4882,2640,41,
4883,2640,67,
4884,2641,118,
4885,2641,41,
4886,2641,31,
4887,2643,50,
4888,2643,31,
4889,2644,31,
4890,2644,33,
4891,2644,39,
4892,2644,41,
4893,2645,50,
4894,2645,31,
4895,2646,31,
4896,2646,42,
4897,2647,19,
4898,2647,67,
4899,2649,41,
4900,2650,10,
4901,2650,9,
4902,2650,62,
4903,2650,41,
4904,2656,43,
4905,2656,31,
4906,2658,7,
4907,2658,10,
4908,2658,33,
4909,2660,43,
4910,2661,41,
4911,2661,74,
4912,2663,43,
4913,2669,31,
4914,2669,10,
4915,2669,43,
4916,2670,41,
4917,2670,111,
4918,2670,31,
4919,2671,50,
4920,2671,41,
4921,2671,25,
4922,2672,10,
4923,2672,111,
4924,2673,81,
4925,2673,46,
4926,2673,109,
4927,2674,27,
4928,2674,5,
4929,2674,9,
4930,2674,31,
4931,2675,37,
4932,2675,41,
4933,2675,35,
4934,2676,32,
4935,2676,31,
4936,2677,64,
4937,2677,31,
4938,2678,40,
4939,2678,31,
4940,2678,114,
4941,2679,35,
4942,2679,33,
4943,2680,18,
4944,2680,41,
4945,2682,41,
4946,2682,39,
4947,2683,81,
4948,2683,90,
4949,2683,96,
4950,2683,9,
4951,2684,37,
4952,2685,81,
4953,2685,24,
4954,2686,32,
4955,2686,43,
4956,2686,31,
4957,2686,9,
4958,2686,10,
4959,2687,33,
4960,2687,31,
4961,2687,10,
4962,2688,110,
4963,2689,50,
4964,2689,41,
4965,2690,46,
4966,2691,50,
4967,2691,31,
4968,2691,33,
4969,2691,114,
4970,2692,110,
4971,2692,31,
4972,2692,43,
4973,2693,50,
4974,2694,40,
4975,2694,10,
4976,2694,41,
4977,2694,31,
4978,2694,50,
4979,2695,60,
4980,2695,33,
4981,2696,118,
4982,2696,116,
4983,2697,41,
4984,2698,31,
4985,2699,31,
